"Manufacturer","Model/Type","Drivetrain type","Weblink (optional)","Cost","Manufacturer","Model/Type","Outer diameter [mm]","Weblink (optional)","Cost","Manufacturer","Model/Type","Motor velocity constant (Kv)","Maximum voltage [V]","Maximum torque [Nm]","Weblink (optional)","Cost","Manufacturer","Model/Type","Cell chemistry","Number of cells","Capacity [mAh]","Weblink (optional)","Cost","Manufacturer","Model/Type","Weblink (optional)","Cost","Manufacturer","Model/Type","Weblink (optional)","Cost","Manufacturer","Model/Type","CPU details","GPU details","RAM amount","Weblink (optional)","Cost","Manufacturer","Model/Type","Number of planes","Detection range [m]","Scanning frequency","Angular resolution","Weblink (optional)","Cost","Manufacturer","Model/Type","Resolution","Shutter type","Field-of-view angle","Weblink (optional)","Cost","Manufacturer","Model/Type","Weblink (optional)","Cost","Measurement category","Manufacturer","Model/Type","Weblink","Cost"
"Traxxas","Ford Fiesta","4WD","-","500 $","spracing","DOMINATOR","11","-","32 $","Traxxas","Velineon","3500","-","-","-","100 $","DXF","LiPo 4S 14.8V 5200mAh 60C","LiPo","4","5200","-","20 $","Trampa","Vesc 6 MK 3","-","200 $","PlayStation","Dualshock","-","50 $","Nvidia","Jetson Xavier","8 core 64-bit ARMv8.2 CPUs","Yes shared RAM and VRAM","8 GB","-","400 $","Hokuyo","10-LX","1","10","40","0,25","-","1500 $","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
