"Manufacturer","Model/Type","Drivetrain type","Weblink (optional)","Cost","Manufacturer","Model/Type","Outer diameter [mm]","Weblink (optional)","Cost","Manufacturer","Model/Type","Motor velocity constant (Kv)","Maximum voltage [V]","Maximum torque [Nm]","Weblink (optional)","Cost","Manufacturer","Model/Type","Cell chemistry","Number of cells","Capacity [mAh]","Weblink (optional)","Cost","Manufacturer","Model/Type","Weblink (optional)","Cost","Manufacturer","Model/Type","Weblink (optional)","Cost","Manufacturer","Model/Type","CPU details","GPU details","RAM amount","Weblink (optional)","Cost","Manufacturer","Model/Type","Number of planes","Detection range [m]","Scanning frequency","Angular resolution","Weblink (optional)","Cost","Manufacturer","Model/Type","Resolution","Shutter type","Field-of-view angle","Weblink (optional)","Cost","Manufacturer","Model/Type","Weblink (optional)","Cost","Measurement category","Manufacturer","Model/Type","Weblink","Cost"
"serpent","SRX8GTE 23","4WD","-","CAD$599.89","Matrix tires","MX-GT40","100","https://matrixtires.net","54.99CAD","hobbywing","Xerun 4274 G3","2250","14.8","0.64","https://www.hobbywingdirect.com/products/xerun-1-8-competition-motor-4274-sd-g3-motor","$211.00 CAD","GENS ACE","REDLINE","LiPo-HV","2","6100","-","129.99","VESC","MK6","-","£185.00","XBOX","EP2-40650","-","$85.54","Seeed studio","jetson ORIN agx","12-core Arm Cortex-A78AE v8.2 64-bit CPU 3MB L2 + 6MB L3","NVIDIA Ampere architecture with 2048 NVIDIA CUDA cores and 64 Tensor cores","64GB 256-bit LPDDR5 204.8GB/s","-","$3,508.20","hokuyo","UST-10LX","1","10","40","0,25","-","$1,200.00","-","-","-","-","-","-","-","Xsens","A1A43C-DK","-","$ 1,930.00","-","-","-","-","-"
"","","","","","GRP tyres","GTH04-XM3","93","/https://www.grpgandini.it/en/gth04-xm3","20,98€","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","GRP tyres","GTH04-XM3","93","/","20,98€","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
